	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d	C:\Users\analu\Google Drive\Work\MESTRADO\Ciclismo\COLETAS\ROMA\DADOS\VISUAL3D_BODY_ALL\S3\S3_COEL_250W.c3d
29	5.01991	4.97635	4.83245	4.86662	4.90686	4.94486	4.80368	5.18954	4.85248	4.80370	4.72572	4.89783	4.94099	5.08421	5.25657	5.18031	4.98433	5.11343	5.00322	5.07618	5.11063	4.92505	4.83960	5.06491	4.91732	4.84405	4.88238	4.67701	5.03260	4.93355	5.08769
30	5.02834	4.99207	4.85061	4.89155	4.92614	4.96401	4.81882	5.20474	4.86620	4.81601	4.73989	4.91922	4.96465	5.09620	5.26553	5.19122	5.00458	5.13667	5.02697	5.09177	5.13139	4.93859	4.85053	5.07841	4.94227	4.86825	4.90330	4.70239	5.05729	4.95045	5.11705
31	5.04122	5.01019	4.86757	4.91587	4.94227	4.98435	4.83451	5.21963	4.87859	4.82995	4.75532	4.93841	4.99224	5.10965	5.26768	5.20475	5.02153	5.15981	5.04415	5.10676	5.14999	4.95042	4.86702	5.09120	4.96811	4.89113	4.92359	4.73312	5.07771	4.96858	5.14193
32	5.05732	5.03053	4.88598	4.93867	4.95515	5.00544	4.85112	5.23555	4.89005	4.84575	4.77070	4.95821	5.01633	5.11979	5.26431	5.21993	5.03586	5.18195	5.05432	5.12189	5.16585	4.95983	4.89027	5.10253	4.99474	4.91240	4.94142	4.76843	5.09432	4.98806	5.16203
33	5.07779	5.05288	4.90872	4.95898	4.96598	5.02735	4.86877	5.25346	4.90135	4.86113	4.79147	4.97660	5.03030	5.12674	5.25987	5.23602	5.04848	5.20208	5.06435	5.13417	5.17860	4.97151	4.92195	5.11457	5.02164	4.93099	4.95949	4.80755	5.10913	5.00779	5.17844
34	5.09749	5.08014	4.93339	4.97883	4.97635	5.05056	4.88771	5.27315	4.91304	4.87334	4.81411	4.99446	5.03822	5.13555	5.26136	5.25201	5.06055	5.22007	5.07654	5.14662	5.18843	4.98298	4.95732	5.12480	5.04799	4.95034	4.97573	4.84994	5.12419	5.02643	5.19304
35	5.11612	5.11574	4.95525	4.99891	4.98736	5.07565	4.90693	5.29342	4.92536	4.88407	4.83516	5.01177	5.04652	5.14777	5.27294	5.26663	5.07304	5.23636	5.09062	5.16039	5.19590	4.99673	4.99691	5.13501	5.07311	4.96846	4.99276	4.89488	5.14046	5.04296	5.20743
36	5.13261	5.15371	4.97255	5.01635	4.99987	5.10250	4.92419	5.31002	4.93773	4.89653	4.86076	5.02937	5.05644	5.16184	5.29130	5.27964	5.08606	5.25136	5.10782	5.17861	5.20183	5.01243	5.03429	5.14564	5.09670	4.98554	5.00876	4.94089	5.15833	5.05693	5.22337
37	5.14756	5.18011	4.98575	5.03248	5.01432	5.12973	4.93945	5.31839	4.94912	4.91134	4.88564	5.04799	5.06707	5.17642	5.31077	5.29159	5.09923	5.26508	5.12730	5.19846	5.20693	5.02879	5.06784	5.15772	5.11899	5.00155	5.02363	4.98570	5.17896	5.06867	5.24234
38	5.16199	5.19149	4.99600	5.04812	5.03253	5.15615	4.95555	5.31913	4.95918	4.92763	4.90970	5.06731	5.07705	5.19062	5.32865	5.30360	5.11228	5.27742	5.14742	5.22102	5.21172	5.04167	5.09555	5.17210	5.14050	5.01459	5.03654	5.02701	5.20378	5.07908	5.26488
39	5.17630	5.19119	5.00471	5.05916	5.05329	5.18138	4.97386	5.32288	4.96781	4.94431	4.93030	5.08625	5.08604	5.20370	5.34417	5.31672	5.12682	5.28827	5.16641	5.24694	5.21676	5.05410	5.11724	5.19090	5.16199	5.03001	5.04913	5.06335	5.23209	5.08958	5.29130
40	5.19030	5.18937	5.01209	5.06838	5.06912	5.20472	4.99203	5.32997	4.97495	4.96063	4.94746	5.10381	5.09530	5.21574	5.35816	5.32985	5.14048	5.29856	5.18280	5.27141	5.22138	5.06877	5.13073	5.21060	5.18392	5.04623	5.06064	5.09437	5.26134	5.10151	5.32114
41	5.20350	5.18683	5.01821	5.07678	5.07672	5.22526	5.00645	5.34036	4.98094	4.97648	4.96389	5.11944	5.10591	5.22593	5.37191	5.34295	5.15538	5.31029	5.19605	5.29431	5.22971	5.08688	5.14119	5.23153	5.20617	5.06305	5.07328	5.12062	5.28889	5.11569	5.35277
42	5.21611	5.18696	5.02722	5.09028	5.07673	5.24262	5.01713	5.35318	4.98605	4.99215	4.97944	5.13164	5.11795	5.23830	5.38556	5.35284	5.17272	5.32415	5.20468	5.31471	5.24037	5.10657	5.15224	5.25263	5.22862	5.08051	5.08753	5.14329	5.31257	5.13141	5.38390
43	5.22860	5.18971	5.04119	5.10835	5.07061	5.26239	5.02837	5.37059	4.99030	5.00757	4.99247	5.14540	5.13000	5.25201	5.39823	5.35808	5.19268	5.34068	5.20680	5.33307	5.25595	5.12817	5.16856	5.27331	5.25117	5.09032	5.10402	5.16397	5.33053	5.15238	5.41219
44	5.23979	5.19655	5.05557	5.13069	5.06495	5.29060	5.04276	5.38721	4.99367	5.02269	5.00172	5.15671	5.14363	5.26740	5.40890	5.35599	5.21431	5.36020	5.20503	5.34850	5.27890	5.15064	5.18597	5.29366	5.27381	5.09930	5.12129	5.18454	5.34247	5.17681	5.43659
45	5.25382	5.20866	5.06762	5.15560	5.06687	5.32034	5.05784	5.40446	4.99583	5.03797	5.01125	5.17034	5.16130	5.28454	5.41756	5.35205	5.23635	5.38151	5.20371	5.36486	5.30462	5.16938	5.20425	5.31397	5.29672	5.10885	5.14271	5.20640	5.35016	5.20026	5.45844
46	5.26933	5.22795	5.07808	5.18092	5.07682	5.34244	5.06976	5.42172	4.99489	5.05326	5.02030	5.18353	5.18001	5.30336	5.42432	5.35259	5.25722	5.40326	5.20469	5.38105	5.32768	5.18049	5.22280	5.33361	5.31965	5.12030	5.16313	5.22964	5.35597	5.22303	5.48015
47	5.28745	5.24787	5.08748	5.20605	5.09416	5.35194	5.07800	5.43705	4.99398	5.06756	5.02923	5.19863	5.19964	5.32295	5.43002	5.35846	5.27605	5.42463	5.20862	5.39816	5.34674	5.18585	5.23990	5.35453	5.34170	5.13392	5.18366	5.25362	5.36016	5.24518	5.50316
48	5.30358	5.26399	5.09599	5.23143	5.11342	5.35375	5.08702	5.45018	4.99321	5.07987	5.03969	5.21564	5.21765	5.34226	5.43672	5.36820	5.29223	5.44431	5.21773	5.41527	5.36603	5.19268	5.25348	5.37380	5.36181	5.14954	5.20591	5.27807	5.36721	5.26649	5.52714
49	5.31876	5.27265	5.10405	5.25656	5.13238	5.35257	5.10146	5.46107	4.99457	5.09013	5.04846	5.23313	5.23225	5.36117	5.44469	5.37947	5.31000	5.46192	5.22991	5.43650	5.38300	5.20314	5.26560	5.39346	5.37894	5.16922	5.22642	5.30293	5.37550	5.28695	5.55097
50	5.33345	5.27493	5.11249	5.28035	5.14993	5.35434	5.12087	5.46991	4.99875	5.09922	5.05786	5.24855	5.24081	5.37959	5.45358	5.39051	5.32901	5.47880	5.24176	5.45907	5.39733	5.21395	5.28086	5.41016	5.39222	5.19501	5.24566	5.32802	5.38444	5.30712	5.57409
51	5.34709	5.27769	5.12189	5.30219	5.16603	5.36346	5.14269	5.47726	5.00568	5.10697	5.06875	5.26370	5.25029	5.39634	5.46340	5.40099	5.34579	5.49540	5.25393	5.48168	5.40951	5.22588	5.30191	5.42599	5.40130	5.22287	5.26351	5.35480	5.39244	5.32743	5.59600
52	5.35848	5.28261	5.13201	5.32016	5.18086	5.37675	5.16581	5.48416	5.01484	5.11804	5.08163	5.27700	5.26445	5.41089	5.47352	5.41291	5.36583	5.50901	5.26592	5.50262	5.42076	5.23954	5.32647	5.44050	5.40677	5.24854	5.28043	5.37865	5.39812	5.34798	5.61603
53	5.36780	5.28471	5.14416	5.33794	5.19359	5.39156	5.18718	5.49159	5.02452	5.13004	5.09712	5.28853	5.28106	5.42404	5.48329	5.42390	5.38772	5.52203	5.27745	5.52073	5.43256	5.25216	5.35055	5.45393	5.40889	5.27246	5.29658	5.39993	5.40152	5.36907	5.63429
54	5.37592	5.28873	5.15464	5.35380	5.20795	5.40329	5.20282	5.49826	5.03244	5.14264	5.11554	5.29839	5.29655	5.43633	5.49308	5.43801	5.41121	5.53341	5.28866	5.53745	5.44540	5.26559	5.37180	5.46753	5.41231	5.29455	5.31199	5.41842	5.40379	5.39039	5.65149
55	5.38618	5.29796	5.16462	5.36888	5.22367	5.40869	5.21683	5.50250	5.03792	5.15487	5.13439	5.30697	5.30969	5.44778	5.50348	5.45193	5.43502	5.54460	5.30012	5.54973	5.45864	5.27740	5.38917	5.48146	5.41763	5.31432	5.32581	5.43415	5.40638	5.41058	5.66799
56	5.39443	5.31546	5.17653	5.38425	5.23774	5.41012	5.23041	5.50821	5.04086	5.16867	5.15392	5.31540	5.32000	5.45861	5.51399	5.46691	5.45782	5.55669	5.31247	5.55987	5.47201	5.28961	5.40357	5.49468	5.42989	5.33259	5.34409	5.44673	5.41014	5.42812	5.68307
57	5.40518	5.33756	5.18857	5.39982	5.24945	5.41125	5.24703	5.51459	5.04688	5.17966	5.17444	5.32501	5.32837	5.46940	5.52269	5.47896	5.47898	5.56987	5.32583	5.56860	5.48503	5.30007	5.41490	5.50576	5.45346	5.34951	5.36586	5.45502	5.42016	5.44192	5.69467
58	5.41903	5.36039	5.20177	5.41294	5.25892	5.41588	5.26483	5.52392	5.05505	5.19034	5.19385	5.33648	5.33666	5.48016	5.52678	5.49586	5.49847	5.58368	5.33994	5.57674	5.49645	5.31175	5.42666	5.51394	5.48415	5.36481	5.38739	5.46264	5.44245	5.45425	5.70121
59	5.43294	5.37705	5.21583	5.42744	5.26768	5.42683	5.28121	5.53808	5.06873	5.20239	5.21306	5.35202	5.34627	5.49146	5.52635	5.51360	5.51610	5.59683	5.35485	5.58212	5.50562	5.32484	5.43701	5.51938	5.51408	5.37908	5.40835	5.47234	5.47249	5.46365	5.70355
60	5.44684	5.39181	5.22962	5.43828	5.27705	5.44195	5.30099	5.55068	5.08527	5.21752	5.23310	5.36859	5.35789	5.50501	5.52414	5.53000	5.53154	5.60720	5.37258	5.59169	5.51257	5.33850	5.44667	5.52332	5.53730	5.39316	5.42849	5.48122	5.50400	5.47332	5.70414
61	5.45819	5.40627	5.24195	5.44675	5.28775	5.45748	5.32138	5.56203	5.10497	5.23587	5.25278	5.38616	5.37112	5.52087	5.52053	5.54490	5.54497	5.61348	5.39358	5.60217	5.51596	5.35167	5.45661	5.52763	5.55606	5.40774	5.44740	5.48835	5.53159	5.48328	5.70543
62	5.46962	5.41849	5.25076	5.45249	5.30016	5.47148	5.34105	5.57151	5.12867	5.25614	5.27046	5.40392	5.38451	5.53745	5.51451	5.55818	5.55722	5.61590	5.41260	5.61384	5.51601	5.36377	5.46750	5.53311	5.57008	5.42157	5.46499	5.49567	5.55526	5.49787	5.70907
63	5.47876	5.42617	5.25963	5.45588	5.31220	5.48344	5.36033	5.57936	5.15445	5.27697	5.28567	5.42130	5.39681	5.55000	5.50574	5.56961	5.56854	5.61587	5.43089	5.62723	5.51732	5.37657	5.47940	5.54017	5.58083	5.43242	5.48207	5.50575	5.57627	5.51486	5.71545
64	5.48542	5.43070	5.26615	5.45805	5.32141	5.49364	5.37996	5.58619	5.17857	5.29736	5.29737	5.43793	5.40686	5.55364	5.50325	5.57938	5.58244	5.61569	5.44815	5.64187	5.52184	5.38718	5.49210	5.54961	5.58904	5.44153	5.49953	5.52006	5.59610	5.53366	5.72310
65	5.48957	5.43639	5.27056	5.46100	5.32936	5.50272	5.39942	5.59219	5.19872	5.31679	5.30458	5.45399	5.41499	5.55242	5.50342	5.58813	5.59765	5.61704	5.46413	5.65581	5.52631	5.39815	5.50468	5.56143	5.59578	5.45298	5.51734	5.53405	5.61694	5.55321	5.73351
66	5.49195	5.44544	5.27333	5.46712	5.33890	5.51109	5.41715	5.59748	5.21516	5.33543	5.30865	5.47039	5.42219	5.55647	5.50534	5.59574	5.61306	5.61945	5.47946	5.66730	5.52756	5.41008	5.51597	5.57302	5.60182	5.46391	5.53430	5.54538	5.62998	5.57189	5.74549
67	5.49417	5.45626	5.27526	5.47738	5.35120	5.51813	5.43153	5.60237	5.23118	5.35373	5.31680	5.48741	5.42715	5.56798	5.50821	5.60171	5.62709	5.62142	5.49536	5.67560	5.52429	5.42080	5.52556	5.58426	5.60714	5.47513	5.54979	5.55572	5.62119	5.58796	5.75297
68	5.49799	5.46480	5.27765	5.49075	5.36635	5.52282	5.44135	5.60668	5.24514	5.37179	5.32782	5.50483	5.43012	5.58056	5.50696	5.60588	5.63903	5.62172	5.51255	5.68147	5.51641	5.43309	5.53221	5.59502	5.61173	5.48604	5.56437	5.56201	5.59845	5.59976	5.75672
69	5.50495	5.46810	5.28381	5.50482	5.38349	5.52533	5.44632	5.61008	5.25968	5.38922	5.34016	5.52262	5.43356	5.59318	5.50229	5.60806	5.64678	5.61929	5.53107	5.68626	5.50336	5.44434	5.53963	5.60264	5.61550	5.49650	5.57919	5.56178	5.57737	5.60586	5.75622
70	5.51603	5.47121	5.29058	5.51723	5.40105	5.52751	5.44741	5.61251	5.27619	5.40571	5.35209	5.54046	5.44045	5.60732	5.49406	5.60752	5.65228	5.61355	5.55006	5.68752	5.48514	5.45332	5.54358	5.60690	5.61842	5.50675	5.59359	5.56012	5.56527	5.60447	5.75142
71	5.53097	5.47513	5.29880	5.52748	5.41710	5.53146	5.44665	5.61438	5.29279	5.42062	5.36421	5.55769	5.44628	5.62128	5.48342	5.60330	5.65497	5.60502	5.56822	5.68290	5.46441	5.45993	5.53619	5.61278	5.62067	5.51705	5.61041	5.55512	5.55883	5.60032	5.74229
72	5.54790	5.48119	5.30815	5.53598	5.43006	5.53873	5.44639	5.61636	5.30690	5.43255	5.37258	5.57363	5.45837	5.63367	5.47144	5.59544	5.65496	5.59497	5.58409	5.67402	5.44390	5.46480	5.52217	5.62719	5.62216	5.52818	5.62607	5.55212	5.55596	5.59763	5.72927
73	5.56440	5.48698	5.31886	5.54227	5.43839	5.54898	5.44873	5.61739	5.31778	5.44624	5.37887	5.58648	5.47181	5.64614	5.45912	5.58521	5.65778	5.58529	5.59614	5.66227	5.42338	5.46849	5.50891	5.64107	5.62250	5.54099	5.63944	5.55428	5.55546	5.60308	5.71383
74	5.57898	5.49414	5.33077	5.54616	5.44743	5.55998	5.45499	5.62076	5.32586	5.46852	5.38558	5.59886	5.48693	5.65545	5.44733	5.57380	5.66380	5.57672	5.60455	5.64965	5.40682	5.47028	5.50137	5.63836	5.62118	5.55474	5.65388	5.56307	5.56166	5.61433	5.69738
75	5.59081	5.49982	5.34326	5.54820	5.45369	5.56844	5.46586	5.62430	5.33175	5.49302	5.39043	5.60917	5.50213	5.66380	5.43791	5.56191	5.67168	5.56892	5.61132	5.63970	5.39159	5.47439	5.49940	5.62490	5.61774	5.57192	5.67570	5.57953	5.57357	5.62407	5.68077
76	5.59859	5.50192	5.35599	5.54880	5.46046	5.57307	5.47972	5.62739	5.33604	5.50793	5.39518	5.61822	5.51625	5.67161	5.42760	5.54866	5.67839	5.56190	5.61736	5.63419	5.37862	5.47804	5.49884	5.61466	5.61232	5.59170	5.69320	5.59855	5.58991	5.62995	5.66443
77	5.60112	5.49831	5.36927	5.54811	5.46820	5.57525	5.49471	5.62909	5.33879	5.51032	5.39961	5.62494	5.52912	5.67932	5.41530	5.53832	5.68617	5.55577	5.62188	5.63109	5.36754	5.48058	5.49960	5.60711	5.60571	5.60847	5.69767	5.61842	5.60588	5.63435	5.64798
78	5.59918	5.49061	5.38325	5.54619	5.47617	5.57438	5.51148	5.62879	5.33956	5.50548	5.40234	5.63289	5.54358	5.68795	5.40443	5.52935	5.69204	5.55178	5.62465	5.62740	5.35830	5.48461	5.50092	5.59923	5.59891	5.62203	5.69333	5.63543	5.61851	5.63702	5.63037
79	5.59480	5.48203	5.39775	5.54306	5.48389	5.57174	5.52873	5.62666	5.33912	5.49858	5.40215	5.63973	5.55602	5.69808	5.39319	5.52163	5.69511	5.54789	5.62605	5.62182	5.35039	5.48476	5.50233	5.58999	5.59229	5.63163	5.68661	5.64344	5.62631	5.63549	5.60875
80	5.58929	5.47414	5.41283	5.53856	5.49138	5.57041	5.54199	5.62334	5.33961	5.49669	5.39996	5.64491	5.56776	5.70951	5.38215	5.51490	5.69380	5.54116	5.62601	5.61233	5.34582	5.48333	5.50155	5.58384	5.58588	5.63767	5.68087	5.64481	5.62962	5.62957	5.58286
81	5.58338	5.46985	5.42821	5.53270	5.49871	5.56990	5.54978	5.61947	5.34049	5.49747	5.39735	5.64827	5.57789	5.72198	5.37216	5.50861	5.68772	5.53297	5.62460	5.59845	5.33969	5.48098	5.50158	5.57907	5.57966	5.64105	5.67539	5.64135	5.62933	5.62057	5.55703
82	5.57738	5.46549	5.44301	5.52603	5.50580	5.56867	5.55456	5.61558	5.33866	5.50282	5.39494	5.65001	5.58579	5.73528	5.36480	5.50205	5.67817	5.52395	5.62041	5.58365	5.33241	5.47815	5.50032	5.56978	5.57319	5.64026	5.66968	5.63781	5.62604	5.61005	5.53565
83	5.57116	5.46350	5.45625	5.51916	5.51472	5.56661	5.56040	5.61162	5.33427	5.50875	5.39327	5.65029	5.59195	5.74904	5.36181	5.49439	5.66653	5.51486	5.61651	5.56935	5.32328	5.47512	5.49748	5.55780	5.56213	5.63839	5.66748	5.63637	5.62075	5.59947	5.51575
84	5.56259	5.45972	5.46666	5.51224	5.52244	5.56407	5.56487	5.60726	5.32974	5.51392	5.39247	5.64908	5.59743	5.76291	5.36080	5.48670	5.65416	5.50642	5.61080	5.55436	5.31293	5.47195	5.49331	5.54395	5.54207	5.63316	5.66857	5.63691	5.61439	5.58812	5.49819
85	5.55459	5.45503	5.47272	5.50509	5.52842	5.56273	5.56857	5.60252	5.32595	5.51749	5.39211	5.64676	5.60333	5.77664	5.35636	5.47523	5.64408	5.49886	5.60285	5.53828	5.30248	5.46804	5.48858	5.52957	5.51764	5.62448	5.66896	5.64039	5.60789	5.57236	5.48174
86	5.54478	5.44915	5.47374	5.49882	5.53548	5.55907	5.57186	5.59750	5.32464	5.51894	5.39163	5.64383	5.60853	5.79012	5.35131	5.46145	5.63374	5.49184	5.59236	5.51940	5.29285	5.46279	5.48371	5.51549	5.49512	5.61343	5.66690	5.64804	5.60244	5.55149	5.46576
87	5.53309	5.44043	5.46942	5.49464	5.54133	5.55274	5.57552	5.59244	5.32148	5.51836	5.39054	5.64067	5.61744	5.80303	5.34378	5.44976	5.62463	5.48484	5.57941	5.49612	5.28431	5.45612	5.47887	5.50188	5.47787	5.60086	5.66168	5.65609	5.59868	5.53322	5.44705
88	5.51967	5.43325	5.46448	5.49179	5.54618	5.54731	5.57483	5.58789	5.31795	5.51588	5.38876	5.63704	5.62170	5.81462	5.33403	5.44012	5.61615	5.47799	5.56328	5.47168	5.27629	5.44820	5.47438	5.48885	5.46228	5.58769	5.65287	5.65925	5.59504	5.52485	5.42060
89	5.50496	5.42529	5.45724	5.48884	5.55016	5.54159	5.57091	5.58400	5.31432	5.51178	5.38645	5.63281	5.62508	5.82400	5.32329	5.43396	5.60593	5.47115	5.54834	5.45069	5.26776	5.43853	5.47042	5.47637	5.45097	5.57534	5.63946	5.65540	5.59409	5.52341	5.39650
90	5.48974	5.41706	5.45180	5.48377	5.55266	5.53530	5.56516	5.57997	5.31038	5.50705	5.38363	5.62878	5.62555	5.83068	5.31246	5.43492	5.59637	5.46305	5.53414	5.42952	5.25802	5.43176	5.46665	5.46185	5.43910	5.56380	5.61849	5.64524	5.59274	5.52225	5.38144
91	5.47499	5.41139	5.44679	5.47526	5.55271	5.52736	5.55762	5.57477	5.30589	5.50268	5.37994	5.62711	5.62419	5.83543	5.30199	5.44002	5.58495	5.45294	5.52231	5.41192	5.24685	5.42668	5.46221	5.44459	5.42662	5.55196	5.59094	5.63101	5.58916	5.51769	5.37289
92	5.46101	5.40383	5.44211	5.46396	5.55006	5.51747	5.55184	5.56820	5.29925	5.49886	5.37482	5.62401	5.62222	5.83846	5.29158	5.44429	5.57096	5.44133	5.51056	5.39294	5.23434	5.42293	5.45487	5.42891	5.41319	5.53977	5.56387	5.61467	5.58254	5.50584	5.36590
93	5.44774	5.39642	5.43671	5.45070	5.54583	5.50690	5.54523	5.56039	5.29688	5.49848	5.36796	5.61980	5.61998	5.84486	5.28038	5.44367	5.55456	5.42931	5.49729	5.37407	5.22091	5.42113	5.44916	5.41543	5.40106	5.53017	5.53975	5.59756	5.57320	5.48449	5.35925
94	5.43750	5.38985	5.42685	5.43583	5.54158	5.49698	5.53768	5.55009	5.29367	5.49572	5.35635	5.61333	5.61755	5.85436	5.26771	5.43676	5.53507	5.41941	5.48506	5.35526	5.20706	5.41478	5.44366	5.40117	5.38690	5.51934	5.51678	5.58218	5.56209	5.46011	5.35145
95	5.42864	5.38473	5.41234	5.41872	5.53838	5.48801	5.52984	5.54108	5.29095	5.49204	5.34736	5.60482	5.61555	5.86705	5.25388	5.42165	5.51415	5.40667	5.47201	5.33605	5.19295	5.40739	5.43869	5.38695	5.37212	5.50793	5.49585	5.56420	5.55071	5.43876	5.34219
96	5.42178	5.38081	5.39484	5.39826	5.53633	5.47957	5.52266	5.53174	5.28855	5.48454	5.33798	5.59521	5.61443	5.88154	5.23934	5.40173	5.49032	5.39543	5.45360	5.31805	5.17841	5.39634	5.43418	5.37043	5.35694	5.49534	5.47753	5.54601	5.54056	5.41836	5.32913
97	5.41494	5.37718	5.38293	5.37518	5.53530	5.47102	5.51446	5.52259	5.28605	5.47259	5.32946	5.58426	5.61584	5.89655	5.22478	5.37853	5.46571	5.38383	5.43297	5.29916	5.16352	5.38429	5.42970	5.35292	5.34214	5.48110	5.46068	5.53051	5.53225	5.40225	5.30991
98	5.40760	5.37471	5.37453	5.34931	5.53528	5.46212	5.50457	5.51384	5.28293	5.46146	5.32210	5.57517	5.61601	5.91023	5.21164	5.35717	5.44179	5.37187	5.41622	5.28080	5.14880	5.37764	5.43158	5.33424	5.32867	5.46504	5.44430	5.51717	5.52541	5.38729	5.28826
99	5.39965	5.36933	5.36288	5.32763	5.53598	5.45314	5.49343	5.50510	5.27933	5.45299	5.31809	5.56627	5.61547	5.92031	5.19989	5.33861	5.42072	5.35948	5.40401	5.26323	5.13497	5.37975	5.45060	5.31407	5.31725	5.44737	5.42755	5.50369	5.51954	5.37327	5.26417
100	5.38878	5.36193	5.35041	5.30447	5.53743	5.44210	5.48395	5.49599	5.27568	5.44454	5.31355	5.55341	5.61315	5.92846	5.18775	5.32213	5.40198	5.34676	5.39344	5.24636	5.12217	5.38039	5.47696	5.29416	5.30799	5.42837	5.40973	5.48959	5.51426	5.35913	5.24050
101	5.37692	5.35026	5.33536	5.28207	5.53941	5.43610	5.47448	5.48655	5.27214	5.43465	5.31179	5.53682	5.60841	5.93868	5.17403	5.30852	5.38435	5.33421	5.38204	5.22993	5.11047	5.37087	5.49929	5.27119	5.29995	5.40813	5.39045	5.47519	5.50863	5.34298	5.21730
